Date,Circulating Bitcoin
2016-09-13 12:09:33,15869881.25
2016-09-17 04:32:22,15877181.25
2016-09-21 06:14:08,15884443.75
2016-09-25 00:39:50,15891781.25
2016-09-28 14:04:51,15899081.25
2016-10-02 11:27:17,15906368.75
2016-10-06 07:47:09,15913681.25
2016-10-09 23:52:39,15920964.0625
2016-10-14 08:37:22,15928306.25
2016-10-18 14:54:54,15935593.75
2016-10-22 15:47:48,15942856.25
2016-10-26 18:00:32,15950131.25
2016-10-30 14:31:52,15957431.25
2016-11-03 13:10:47,15964731.25
2016-11-07 15:59:09,15972007.8125
2016-11-11 07:53:27,15979306.25
2016-11-14 22:35:32,15986606.25
2016-11-18 13:50:45,15993881.25
2016-11-22 20:45:51,16001193.75
2016-11-26 16:49:19,16008518.75
2016-11-30 13:19:36,16015806.25
2016-12-04 07:35:15,16023093.75
2016-12-08 02:11:34,16030393.75
2016-12-11 23:40:44,16037768.75
2016-12-15 20:25:15,16045043.75
2016-12-19 23:27:21,16052376.041666666
2016-12-23 20:39:10,16059718.75
2016-12-27 18:28:04,16067056.25
2016-12-31 11:54:28,16074406.25
2017-01-04 07:15:02,16081693.75
2017-01-08 04:18:46,16088981.25
2017-01-11 22:42:33,16096273.958333334
2017-01-15 12:39:31,16103631.25
2017-01-19 05:25:44,16110968.75
2017-01-22 10:46:38,16118306.25
2017-01-26 06:47:22,16125568.75
2017-01-29 21:30:07,16132856.25
2017-02-02 12:24:49,16140231.25
2017-02-06 11:53:08,16147518.75
2017-02-10 10:36:04,16154818.75
2017-02-14 06:20:35,16162143.75
2017-02-18 05:40:05,16169454.166666666
2017-02-22 07:54:06,16176793.75
2017-02-26 02:59:32,16184158.854166666
2017-03-01 21:03:07,16191443.75
2017-03-05 20:05:14,16198731.25
2017-03-09 20:31:41,16206068.75
2017-03-13 17:21:42,16213359.375
2017-03-17 13:39:56,16220731.25
2017-03-21 11:52:26,16228030.729166666
2017-03-25 05:39:33,16235318.75
2017-03-29 04:35:50,16242613.541666666
2017-04-02 06:01:47,16249993.75
2017-04-06 02:48:26,16257368.75
2017-04-10 00:48:29,16264756.25
2017-04-14 00:37:33,16272056.25
2017-04-18 03:26:13,16279406.25
2017-04-22 01:05:04,16286743.75
2017-04-26 04:45:03,16294118.75
2017-04-30 01:54:26,16301418.75
2017-05-03 23:54:56,16308718.75
2017-05-07 16:07:49,16316043.75
2017-05-11 09:14:18,16323368.75
2017-05-15 03:43:42,16330693.75
2017-05-19 03:48:19,16338043.75
2017-05-22 20:45:50,16345331.25
2017-05-26 13:14:50,16352681.25
2017-05-30 04:34:03,16359972.395833334
2017-06-02 16:05:26,16367281.25
2017-06-06 03:37:51,16374597.916666666
2017-06-09 20:47:53,16381881.25
2017-06-13 21:54:39,16389206.25
2017-06-17 20:32:00,16396498.958333334
2017-06-21 23:52:53,16403836.979166666
2017-06-26 03:13:28,16411131.25
2017-06-30 08:17:13,16418470.833333334
2017-07-03 18:36:38,16425768.75
2017-07-07 16:15:54,16433056.25
2017-07-11 05:10:14,16440393.75
2017-07-14 18:36:42,16447693.75
2017-07-18 18:42:49,16454993.75
2017-07-22 10:07:26,16462268.75
2017-07-26 00:20:29,16469613.020833334
2017-07-29 20:53:04,16476943.75
2017-08-02 19:12:10,16484243.75
2017-08-06 11:28:32,16491543.75
2017-08-10 09:14:44,16498856.25
2017-08-14 16:18:02,16506218.75
2017-08-18 13:06:44,16513568.75
2017-08-23 04:06:58,16520856.25
2017-08-27 22:03:29,16528143.75
2017-08-31 17:47:05,16535431.25
2017-09-04 07:31:32,16542739.583333334
2017-09-07 13:43:30,16550043.75
2017-09-11 04:24:34,16557393.75
2017-09-14 08:41:41,16564706.25
2017-09-17 18:23:48,16572018.75
2017-09-21 18:27:55,16579306.25
2017-09-25 18:11:26,16586593.75
2017-09-29 14:06:47,16593881.25
2017-10-03 10:28:47,16601157.291666666
2017-10-07 11:55:23,16608506.25
2017-10-10 23:03:23,16615831.25
2017-10-15 01:12:58,16623118.75
2017-10-18 10:17:00,16630431.25
2017-10-21 21:58:19,16637718.75
2017-10-25 06:52:01,16644993.75
2017-10-29 11:32:54,16652293.75
2017-11-02 11:09:43,16659593.75
2017-11-06 18:49:19,16666906.25
2017-11-10 20:42:17,16674193.75
2017-11-15 22:17:39,16681493.75
2017-11-19 17:54:23,16688781.25
2017-11-23 09:16:32,16696118.75
2017-11-27 03:19:04,16703443.75
2017-11-30 14:48:01,16710743.75
2017-12-04 00:13:24,16718031.25
2017-12-07 06:03:48,16725356.25
2017-12-10 20:35:32,16732663.541666666
2017-12-14 06:44:34,16739993.75
2017-12-17 14:11:40,16747293.75
2017-12-21 08:14:44,16754568.75
2017-12-25 10:18:32,16761868.75
2017-12-29 10:16:42,16769168.75
2018-01-02 01:30:02,16776468.75
2018-01-05 16:39:32,16783781.25
2018-01-09 06:46:32,16791056.25
2018-01-12 15:35:43,16798368.75
2018-01-16 10:44:34,16805631.25
2018-01-19 21:48:50,16812956.25
2018-01-23 02:55:32,16820268.75
2018-01-26 15:31:27,16827543.75
2018-01-30 08:44:27,16834839.583333332
2018-02-03 06:22:54,16842156.25
2018-02-06 14:33:40,16849456.25
2018-02-10 21:08:02,16856743.75
2018-02-14 09:29:53,16864043.75
2018-02-18 05:28:21,16871332.291666668
2018-02-21 21:42:46,16878643.75
2018-02-25 17:57:16,16885931.25
2018-03-01 12:58:15,16893231.25
2018-03-05 02:11:01,16900543.75
2018-03-08 21:15:22,16907825.0
2018-03-12 18:32:38,16915143.75
2018-03-16 16:09:02,16922443.75
2018-03-20 15:26:16,16929743.75
2018-03-24 15:38:31,16937031.25
2018-03-28 16:32:38,16944331.25
2018-04-01 15:13:52,16951643.75
2018-04-05 10:25:32,16958943.75
2018-04-09 01:43:09,16966243.75
2018-04-12 18:55:06,16973543.75
2018-04-16 13:40:09,16980818.75
2018-04-20 03:18:18,16988093.75
2018-04-24 00:08:36,16995406.25
2018-04-28 04:52:50,17002681.25
2018-05-02 01:06:21,17009992.708333332
2018-05-05 23:59:50,17017312.5
2018-05-09 23:53:12,17024618.75
2018-05-13 22:57:37,17031943.75
2018-05-17 20:23:38,17039268.75
2018-05-21 19:49:42,17046564.0625
2018-05-25 12:41:14,17053843.75
2018-05-29 03:15:55,17061143.75
2018-06-01 18:12:57,17068431.25
2018-06-05 04:13:58,17075718.75
2018-06-09 01:13:14,17083006.25
2018-06-13 06:12:53,17090306.25
2018-06-17 01:13:39,17097618.75
2018-06-20 19:06:55,17104909.895833332
2018-06-24 10:15:26,17112256.25
2018-06-28 08:37:16,17119543.75
2018-07-02 07:13:50,17126863.020833332
2018-07-06 15:24:13,17134168.75
2018-07-10 13:24:40,17141470.833333332
2018-07-14 17:56:55,17148818.75
2018-07-18 19:41:19,17156156.25
2018-07-22 11:19:45,17163443.75
2018-07-25 22:34:17,17170731.25
2018-07-29 11:40:56,17178068.75
2018-08-02 12:23:06,17185343.75
2018-08-06 00:49:23,17192618.75
2018-08-09 23:44:11,17199906.25
2018-08-13 13:39:52,17207193.75
2018-08-17 08:56:42,17214481.25
2018-08-21 05:37:40,17221793.75
2018-08-25 03:14:31,17229106.25
2018-08-28 17:53:15,17236406.25
2018-09-01 14:18:43,17243668.75
2018-09-05 19:56:00,17250931.25
2018-09-09 16:01:24,17258206.25
2018-09-13 14:03:53,17265506.25
2018-09-17 19:42:10,17272793.75
2018-09-21 17:14:07,17280106.25
2018-09-25 12:28:40,17287418.229166668
2018-09-29 11:08:22,17294731.25
2018-10-03 05:05:07,17302018.75
2018-10-07 11:33:01,17309318.75
2018-10-11 16:49:36,17316631.25
2018-10-15 21:50:12,17323918.75
2018-10-20 03:19:10,17331218.75
2018-10-24 02:54:40,17338493.75
2018-10-28 12:28:08,17345781.25
2018-11-01 06:46:21,17353056.25
2018-11-05 08:59:28,17360356.25
2018-11-09 18:52:47,17367643.75
2018-11-14 03:35:32,17374943.75
2018-11-18 12:34:51,17382243.75
2018-11-23 10:31:05,17389518.75
2018-11-27 23:27:51,17396818.75
2018-12-03 03:59:41,17404106.25
2018-12-07 18:00:48,17411404.166666668
2018-12-12 08:21:51,17418681.25
2018-12-16 17:38:52,17425993.75
2018-12-20 20:09:39,17433256.25
2018-12-24 11:32:09,17440543.75
2018-12-28 02:33:12,17447843.75
2018-12-31 17:48:06,17455156.25
2019-01-04 16:35:39,17462481.25
2019-01-08 12:24:19,17469867.1875
2019-01-12 06:24:20,17477168.75
2019-01-16 11:39:01,17484468.75
2019-01-20 17:22:48,17491768.75
2019-01-24 18:58:33,17499068.75
2019-01-28 20:35:22,17506406.25
2019-02-01 19:46:44,17513681.25
2019-02-05 20:02:49,17520993.75
2019-02-09 08:14:07,17528268.75
2019-02-13 14:24:44,17535581.25
2019-02-17 13:30:37,17542881.25
2019-02-21 14:34:34,17550181.25
2019-02-25 15:07:02,17557468.75
2019-03-01 10:41:21,17564756.25
2019-03-05 14:35:38,17572043.75
2019-03-09 19:41:05,17579381.25
2019-03-13 23:39:32,17586656.25
2019-03-17 17:18:58,17593981.25
2019-03-21 11:57:23,17601318.75
2019-03-25 07:29:59,17608606.25
2019-03-29 07:44:05,17615918.75
2019-04-02 10:32:26,17623206.25
2019-04-06 10:22:39,17630531.25
2019-04-10 14:16:10,17637806.25
2019-04-14 13:09:29,17645068.75
2019-04-18 18:52:19,17652381.25
2019-04-22 18:05:05,17659718.75
2019-04-26 20:43:11,17667006.25
2019-04-30 17:17:41,17674318.75
2019-05-04 06:15:48,17681655.729166668
2019-05-08 12:46:25,17688931.25
2019-05-12 17:46:20,17696233.854166668
2019-05-16 12:01:00,17703568.75
2019-05-20 04:12:16,17710843.75
2019-05-23 21:38:53,17718118.75
2019-05-27 15:14:44,17725411.458333332
2019-05-31 04:40:59,17732731.25
2019-06-04 15:33:34,17740018.75
2019-06-08 12:03:32,17747331.25
2019-06-12 12:28:40,17754618.75
2019-06-16 07:55:28,17761893.75
2019-06-20 04:00:16,17769168.75
2019-06-24 01:21:53,17776443.75
2019-06-27 17:13:41,17783731.25
2019-07-01 10:01:32,17791018.75
2019-07-04 23:43:07,17798293.75
2019-07-08 08:37:19,17805588.020833332
2019-07-12 08:04:15,17812906.25
2019-07-16 07:45:25,17820168.75
2019-07-20 12:24:02,17827461.979166668
2019-07-24 09:36:54,17834756.25
2019-07-28 03:23:51,17842031.25
2019-07-31 19:45:26,17849331.25
2019-08-04 07:49:55,17856631.25
2019-08-08 03:20:30,17863943.75
2019-08-12 00:27:44,17871243.75
2019-08-15 23:12:36,17878564.0625
2019-08-20 01:44:26,17885893.75
2019-08-24 02:02:58,17893196.354166668
2019-08-28 01:28:46,17900493.75
2019-08-31 18:09:59,17907781.25
2019-09-04 15:40:50,17915106.25
2019-09-08 07:50:03,17922393.75
2019-09-11 19:03:54,17929693.75
2019-09-15 12:53:25,17936968.75
2019-09-19 03:30:31,17944256.25
2019-09-22 20:33:11,17951556.25
2019-09-26 18:07:51,17958893.75
2019-09-30 22:34:27,17966193.75
2019-10-04 22:13:29,17973481.25
2019-10-08 15:22:18,17980793.75
2019-10-12 13:51:26,17988093.75
2019-10-16 18:06:05,17995406.25
2019-10-20 16:50:36,18002731.25
2019-10-24 05:16:52,18010043.75
2019-10-28 15:23:48,18017306.25
2019-11-02 01:35:18,18024593.75
2019-11-06 08:13:09,18031906.25
2019-11-10 13:44:27,18039169.270833332
2019-11-14 11:46:25,18046443.75
2019-11-18 04:00:06,18053731.25
2019-11-22 11:49:59,18061036.458333332
2019-11-26 15:47:10,18068343.75
2019-11-30 18:08:46,18075681.25
2019-12-04 17:43:24,18082956.25
2019-12-08 14:39:53,18090243.75
2019-12-12 16:57:49,18097506.25
2019-12-16 18:10:25,18104806.25
2019-12-20 17:48:20,18112106.25
2019-12-24 10:49:58,18119381.25
2019-12-28 11:51:23,18126706.25
2020-01-01 07:17:30,18133981.25
2020-01-04 21:09:19,18141287.5
2020-01-08 12:47:06,18148581.25
2020-01-12 08:33:47,18155881.25
2020-01-16 08:41:16,18163156.25
2020-01-20 06:01:26,18170442.1875
2020-01-24 15:35:11,18179106.25
2020-01-28 15:37:18,18186381.25
2020-02-01 10:52:26,18193668.75
2020-02-05 12:26:35,18200943.75
2020-02-09 16:07:23,18208243.75
2020-02-13 20:58:10,18215543.75
2020-02-17 21:07:23,18222825.0
2020-02-21 23:02:35,18230131.25
2020-02-26 01:38:15,18237418.75
2020-03-01 00:22:02,18244681.25
2020-03-04 15:11:20,18251972.916666668
2020-03-08 07:59:24,18259268.75
2020-03-12 10:44:09,18266556.25
2020-03-17 04:12:09,18273868.75
2020-03-22 06:10:16,18281143.75
2020-03-26 23:00:29,18288418.75
2020-03-30 22:50:56,18295731.25
2020-04-03 19:46:17,18303018.75
2020-04-07 13:25:09,18310293.75
2020-04-11 08:28:20,18317568.75
2020-04-14 22:18:04,18324856.25
2020-04-18 17:31:20,18332131.25
2020-04-22 12:58:42,18339431.25
2020-04-26 19:29:54,18346718.75
2020-04-30 22:30:00,18354032.291666668
2020-05-04 17:09:35,18361368.75
2020-05-08 13:44:52,18368693.75
2020-05-12 10:33:15,18375496.875
2020-05-17 05:46:07,18379134.375
2020-05-22 03:10:19,18382790.625
2020-05-27 00:11:41,18386423.697916668
2020-05-31 05:17:15,18390084.375
2020-06-04 09:32:28,18393721.875
2020-06-07 17:39:14,18397378.125
2020-06-11 08:49:15,18401021.875
2020-06-14 19:57:29,18404665.625
2020-06-19 01:07:49,18408321.875
2020-06-23 04:00:47,18411971.875
2020-06-26 23:57:53,18415615.625
2020-07-01 00:04:33,18419246.875
2020-07-04 14:14:44,18422896.875
2020-07-08 07:20:18,18426546.875
2020-07-11 23:44:00,18430196.875
2020-07-15 23:07:22,18433834.375
2020-07-20 09:19:26,18437478.125
2020-07-24 16:16:26,18441109.375
2020-07-28 12:59:38,18444759.375
2020-08-01 13:20:28,18448390.625
2020-08-05 12:47:07,18452021.875
2020-08-09 12:41:39,18455659.375
2020-08-13 07:31:57,18459290.625
2020-08-17 02:58:03,18462940.625
2020-08-21 06:25:11,18466578.125
2020-08-25 06:02:01,18470221.875
2020-08-29 08:22:48,18473871.875
2020-09-02 08:27:24,18477515.625
2020-09-06 13:34:57,18481159.375
2020-09-10 08:39:03,18484803.125
2020-09-14 00:10:29,18488446.875
2020-09-17 13:08:25,18492084.375
2020-09-21 06:36:05,18495715.625
2020-09-25 10:32:34,18499365.625
2020-09-29 10:08:21,18503028.125
2020-10-03 12:46:31,18506659.375
2020-10-07 13:23:30,18510315.625
2020-10-11 13:16:42,18513965.625
2020-10-15 09:20:38,18517609.375
2020-10-19 11:17:21,18521259.375
2020-10-23 20:23:12,18524915.625
2020-10-28 19:31:30,18528553.125
2020-11-03 02:19:18,18532190.625
2020-11-06 23:43:32,18535859.375
2020-11-10 19:02:55,18539509.375
2020-11-14 17:31:00,18543163.020833332
2020-11-18 10:53:39,18546796.875
2020-11-22 02:56:11,18550444.010416668
2020-11-25 21:56:40,18554078.125
2020-11-29 17:09:45,18557734.375
2020-12-03 22:57:28,18561371.875
2020-12-08 00:12:40,18565009.375
2020-12-12 07:14:40,18568665.625
2020-12-16 07:05:36,18572315.625
2020-12-20 05:30:04,18575965.625
2020-12-24 06:27:55,18579609.375
2020-12-28 09:47:59,18583246.875
2021-01-01 00:17:06,18586896.875
2021-01-04 18:18:14,18590553.125
2021-01-08 06:27:55,18594196.875
2021-01-12 02:50:40,18597840.625
2021-01-16 00:10:39,18601490.625
2021-01-20 01:24:48,18605144.53125
2021-01-24 04:09:27,18608778.125
2021-01-28 05:47:54,18612428.125
2021-02-01 07:06:04,18616065.625
2021-02-05 04:29:19,18619709.375
2021-02-08 20:23:17,18623365.364583332
2021-02-13 01:04:41,18627040.885416668
2021-02-17 02:37:32,18630684.375
2021-02-21 03:05:17,18634328.125
2021-02-25 05:47:19,18637978.125
2021-03-01 09:25:01,18641621.875
2021-03-05 11:22:11,18645271.875
2021-03-09 08:27:51,18648903.125
2021-03-13 08:56:34,18652534.375
2021-03-17 08:20:58,18656165.625
2021-03-21 07:57:25,18659815.625
2021-03-25 00:51:05,18663465.625
2021-03-28 20:47:14,18667115.625
2021-04-01 16:55:42,18670759.375
2021-04-05 19:44:31,18674396.875
2021-04-09 20:08:56,18678034.375
2021-04-13 17:45:06,18681671.875
2021-04-18 07:42:53,18685334.375
2021-04-23 08:59:36,18688984.375
2021-04-27 13:38:59,18692621.875
2021-05-01 21:09:58,18696271.875
2021-05-05 04:01:04,18699909.375
2021-05-08 13:52:16,18703565.625
2021-05-11 21:23:04,18707196.875
2021-05-15 17:48:11,18710834.375
2021-05-20 16:39:05,18714478.125
2021-05-25 12:57:40,18718109.375
2021-05-30 08:45:14,18721740.625
2021-06-03 08:08:15,18725384.375
2021-06-07 12:47:05,18729023.958333332
2021-06-12 03:54:18,18732678.385416668
2021-06-16 17:02:19,18736334.375
2021-06-21 18:25:51,18739965.625
2021-06-27 20:19:18,18743603.125
2021-07-03 23:59:43,18747234.375
2021-07-08 11:47:31,18750871.875
2021-07-12 19:08:38,18754509.375
2021-07-16 18:40:01,18758153.125
2021-07-20 17:44:23,18761786.197916668
2021-07-24 18:43:57,18765434.375
2021-07-28 11:28:00,18769065.625
2021-08-01 01:47:37,18772709.375
2021-08-04 23:51:52,18776353.125
2021-08-08 15:16:51,18779984.375
2021-08-12 08:58:05,18783621.875
2021-08-15 23:32:31,18787253.125
2021-08-19 16:37:24,18790896.875
2021-08-23 07:15:33,18794528.125
2021-08-26 20:03:59,18798178.125
2021-08-30 19:06:33,18801815.625
2021-09-03 19:42:44,18805446.875
2021-09-07 09:37:18,18809084.375
2021-09-11 14:01:54,18812728.125
2021-09-15 08:04:01,18816371.875
2021-09-19 07:25:22,18820015.625
2021-09-23 07:35:23,18823646.875
2021-09-27 05:29:37,18827284.375
2021-10-01 00:57:10,18830921.875
2021-10-04 17:25:16,18834553.125
2021-10-08 19:42:33,18838184.375
2021-10-12 18:01:33,18841815.625
2021-10-16 18:47:32,18845465.625
2021-10-20 15:09:12,18849096.875
2021-10-24 12:34:48,18852734.375
2021-10-28 02:17:00,18856378.125
2021-10-31 19:58:14,18860021.875
2021-11-04 17:09:04,18863653.125
2021-11-08 10:57:17,18867289.583333332
2021-11-12 10:18:19,18870921.875
2021-11-16 07:34:15,18874584.375
2021-11-20 07:31:00,18878215.625
2021-11-24 09:25:08,18881865.625
2021-11-28 17:50:22,18885496.875
2021-12-02 18:59:33,18889128.125
2021-12-06 09:45:54,18892765.625
2021-12-09 22:06:45,18896396.875
2021-12-13 20:54:29,18900028.125
2021-12-18 01:30:05,18903659.375
2021-12-22 01:48:09,18907303.125
2021-12-25 23:17:18,18910946.875
2021-12-30 02:02:53,18914578.125
2022-01-02 23:37:04,18918215.625
2022-01-06 23:05:31,18921846.875
2022-01-11 01:33:01,18925478.125
2022-01-14 17:42:16,18929109.375
2022-01-18 06:18:33,18932740.625
2022-01-22 01:36:26,18936396.875
2022-01-26 02:24:49,18940034.375
2022-01-30 04:24:26,18943678.125
2022-02-03 02:21:45,18947309.375
2022-02-07 06:21:53,18950946.875
2022-02-11 09:23:21,18954590.625
2022-02-14 21:44:14,18958228.125
2022-02-18 16:13:09,18961865.625
2022-02-22 19:10:45,18965509.375
2022-02-27 03:36:00,18969165.625
2022-03-03 01:14:21,18972796.875
2022-03-07 08:59:47,18976434.375
2022-03-11 07:38:27,18980065.625
2022-03-15 06:04:58,18983715.625
2022-03-19 03:33:24,18987353.125
2022-03-22 22:49:52,18990984.375
2022-03-26 20:00:53,18994621.875
2022-03-30 19:55:20,18998259.375
2022-04-04 00:24:18,19001896.875
2022-04-07 23:10:59,19005546.875
2022-04-12 01:59:26,19009184.375
2022-04-16 01:26:18,19012815.625
2022-04-20 05:24:56,19016459.375
2022-04-23 20:16:39,19020090.625
2022-04-27 13:10:27,19023728.125
2022-05-01 11:51:04,19027378.125
2022-05-05 05:27:49,19031009.375
2022-05-09 02:17:57,19034646.875
2022-05-13 02:24:14,19038278.125
2022-05-17 03:50:52,19041928.125
2022-05-21 15:16:00,19045620.572916668
2022-05-25 20:43:49,19049253.125
2022-05-29 19:53:32,19052884.375
2022-06-03 00:41:39,19056515.625
2022-06-07 00:55:43,19060165.625
2022-06-10 16:49:50,19063796.875
2022-06-14 20:33:12,19067440.625
2022-06-19 02:45:54,19071071.875
2022-06-23 08:47:25,19074715.104166668
2022-06-27 11:49:10,19078353.125
2022-07-01 06:49:06,19081990.625
2022-07-05 11:11:11,19085621.875
2022-07-09 17:26:14,19089265.625
2022-07-13 23:37:40,19092909.375
2022-07-18 07:02:50,19096553.125
2022-07-22 15:22:49,19100190.625
2022-07-26 13:08:55,19103828.125
2022-07-30 09:35:00,19107465.625
2022-08-03 10:22:52,19111103.125
2022-08-07 07:41:04,19114740.625
2022-08-11 07:31:02,19118378.125
2022-08-15 10:31:16,19122009.375
2022-08-19 10:59:07,19125646.875
2022-08-23 05:43:05,19129290.625
2022-08-26 20:06:15,19132921.875
2022-08-30 14:01:36,19136559.375
2022-09-03 18:45:08,19140203.125
2022-09-07 11:49:16,19143834.375
2022-09-11 08:56:55,19147465.625
2022-09-15 08:14:58,19151103.125
2022-09-19 07:04:07,19154753.125
2022-09-23 13:09:25,19158390.625
2022-09-27 16:17:10,19162053.125
2022-10-01 10:36:12,19165696.875
2022-10-05 00:00:37,19169328.125
2022-10-08 11:39:51,19172959.375
2022-10-12 01:32:58,19176621.875
2022-10-15 23:55:59,19180259.375
2022-10-19 22:41:43,19183903.125
2022-10-23 22:05:46,19187540.625
2022-10-28 03:33:51,19191171.875
2022-10-31 22:40:20,19194803.125
2022-11-05 01:58:06,19198446.875
2022-11-08 23:41:15,19202078.125
2022-11-12 21:12:57,19205715.625
2022-11-17 01:41:23,19209353.125
2022-11-21 03:18:25,19212996.875
2022-11-25 14:21:53,19216640.625
2022-11-30 02:58:58,19220284.375
2022-12-04 09:55:57,19223928.125
2022-12-08 06:27:39,19227559.375
2022-12-12 01:30:16,19231209.375
2022-12-15 23:33:31,19234840.625
2022-12-20 06:00:29,19238496.09375
2022-12-24 16:28:00,19242134.375
2022-12-29 00:26:32,19245771.875
2023-01-01 20:11:30,19249403.125
2023-01-05 15:23:12,19253053.125
2023-01-09 06:49:46,19256709.375
2023-01-13 01:29:03,19260346.875
2023-01-16 15:14:53,19263978.125
2023-01-20 16:54:09,19267621.875
2023-01-24 17:42:44,19271253.125
2023-01-28 08:41:06,19274896.875
2023-02-01 11:32:05,19278528.125
2023-02-05 13:08:28,19282165.625
2023-02-09 14:10:45,19285803.125
2023-02-13 09:35:19,19289434.375
2023-02-16 23:23:46,19293109.375
2023-02-20 12:33:13,19296765.625
2023-02-24 07:01:17,19300409.375
2023-02-28 12:32:24,19304053.125
2023-03-04 07:18:15,19307690.625
2023-03-08 03:43:24,19311340.625
2023-03-12 04:28:40,19314971.875
2023-03-16 00:16:34,19318609.375
2023-03-19 22:45:04,19322246.875
2023-03-23 15:50:38,19325903.125
2023-03-27 11:13:46,19329540.625
2023-03-31 10:02:27,19333178.125
2023-04-04 13:14:09,19336815.625
2023-04-08 12:07:17,19340471.875
2023-04-12 12:19:28,19344115.625
2023-04-16 12:34:14,19347759.375
2023-04-20 08:21:47,19351396.875
2023-04-24 12:39:51,19355028.125
2023-04-28 20:01:03,19358671.875
2023-05-02 20:24:03,19362321.875
2023-05-06 22:16:13,19365953.125
2023-05-10 20:56:56,19369584.375
2023-05-14 16:14:23,19373215.625
2023-05-18 09:09:49,19376859.375
2023-05-22 13:15:28,19380496.875
2023-05-26 10:28:32,19384128.125
2023-05-30 05:10:15,19387765.625
2023-06-03 03:33:28,19391415.625
2023-06-07 07:04:28,19395059.375
2023-06-11 01:40:37,19398703.125
2023-06-15 01:08:44,19402340.625
2023-06-18 23:11:20,19405978.125
2023-06-23 07:09:35,19409615.625
2023-06-27 08:11:18,19413259.375
2023-07-01 14:46:49,19416890.625
2023-07-05 13:20:39,19420546.875
2023-07-09 02:52:03,19424184.375
2023-07-13 01:02:46,19427840.625
2023-07-17 06:51:16,19431478.125
2023-07-21 09:45:27,19435115.625
2023-07-25 12:27:08,19438746.875
2023-07-29 16:15:36,19442384.375
2023-08-02 17:29:28,19446046.875
2023-08-06 16:50:50,19449684.375
2023-08-10 17:13:51,19453315.625
2023-08-14 14:11:42,19456959.375
2023-08-18 03:42:32,19460603.125
2023-08-21 22:51:20,19464240.625
2023-08-26 04:08:40,19467878.125
2023-08-30 12:27:47,19471515.625
2023-09-03 11:42:04,19475146.875
2023-09-07 16:05:30,19478796.875
2023-09-11 16:32:53,19482428.125
2023-09-15 09:19:58,19486059.375
2023-09-19 01:10:14,19489696.875
2023-09-23 06:09:30,19493334.375
2023-09-27 05:37:22,19496971.875
2023-10-01 05:53:27,19500621.875
2023-10-05 03:49:52,19504253.125
2023-10-08 21:35:07,19507884.895833332
2023-10-12 13:26:37,19511534.375
2023-10-16 10:31:59,19515178.125
2023-10-20 10:46:04,19518848.697916668
2023-10-24 06:54:32,19522491.666666668
2023-10-28 07:11:35,19526140.625
2023-11-01 05:06:10,19529790.625
2023-11-05 02:22:20,19533446.875
2023-11-09 04:12:25,19537078.125
2023-11-12 23:31:30,19540753.125
2023-11-17 04:28:28,19544392.708333332
2023-11-20 20:05:36,19548040.625
2023-11-24 16:24:44,19551671.875
2023-11-28 14:34:01,19555309.375
2023-12-02 16:35:42,19558940.885416668
2023-12-06 16:23:03,19562584.375
2023-12-10 21:35:46,19566235.9375
2023-12-14 18:42:16,19569878.125
2023-12-18 14:09:46,19573528.125
2023-12-22 08:02:51,19577178.125
2023-12-25 23:43:10,19580828.125
2023-12-30 07:45:35,19584465.625
2024-01-03 05:41:52,19588096.875
2024-01-07 00:49:48,19591728.125
2024-01-11 08:18:38,19595365.625
2024-01-15 04:43:57,19599015.625
2024-01-19 18:15:18,19602653.125
2024-01-23 17:00:19,19606303.125
2024-01-27 08:28:51,19609946.875
2024-01-31 01:33:17,19613596.875
2024-02-03 18:18:45,19617240.625
2024-02-07 11:20:34,19620884.375
2024-02-11 07:19:58,19624534.375
2024-02-15 05:00:30,19628196.875
2024-02-19 09:57:57,19631859.375
2024-02-23 14:22:44,19635503.645833332
2024-02-27 17:24:00,19639215.625
2024-03-02 21:02:03,19642853.125
2024-03-06 21:06:57,19646484.375
2024-03-10 11:15:22,19650134.375
2024-03-14 04:46:58,19653771.875
2024-03-18 08:45:24,19657415.104166668
2024-03-22 12:29:09,19661053.125
2024-03-26 11:13:46,19664709.375
2024-03-30 10:35:43,19668340.625
2024-04-03 15:57:06,19672215.625
2024-04-07 14:18:11,19675859.375
2024-04-11 08:33:01,19679496.875
2024-04-15 09:08:23,19683140.625
2024-04-19 07:34:38,19686809.375
2024-04-23 08:52:04,19688985.9375
2024-04-27 07:38:03,19690804.6875
2024-05-01 13:58:23,19692626.5625
2024-05-05 20:14:44,19694445.3125
2024-05-10 08:03:41,19696294.53125
2024-05-14 11:45:45,19698139.0625
2024-05-18 15:23:18,19699976.5625
2024-05-22 13:05:36,19701810.9375
2024-05-26 04:10:44,19703648.046875
2024-05-30 07:35:08,19705473.4375
2024-06-03 11:19:30,19707289.0625
2024-06-07 19:07:13,19709107.8125
2024-06-11 16:33:13,19710923.4375
2024-06-15 23:45:02,19712748.4375
2024-06-19 21:54:21,19714567.1875
2024-06-24 06:00:11,19716395.3125
2024-06-28 17:49:00,19718237.630208332
2024-07-02 19:54:21,19720057.8125
2024-07-06 23:45:22,19721897.916666668
2024-07-10 20:53:40,19723714.0625
2024-07-14 20:04:27,19725542.1875
2024-07-18 16:54:04,19727360.9375
2024-07-22 09:36:23,19729188.671875
2024-07-25 23:39:11,19731020.3125
